1.14228 0.62204 0.0101224 0
1.1523 0.629108 0.0115983 0
1.16232 0.635975 0.0131746 0
1.17234 0.642642 0.0148513 0
1.18236 0.649108 0.0166284 0
1.19238 0.655373 0.0185059 0
1.2024 0.661437 0.0204839 0
1.21242 0.667301 0.0225622 0
1.22244 0.672963 0.0247409 0
1.23246 0.678425 0.02702 0
1.24248 0.683686 0.0293995 0
1.25251 0.688746 0.0318794 0
1.26253 0.693606 0.0344597 0
1.27255 0.698264 0.0371404 0
1.28257 0.702722 0.0399215 0
1.29259 0.706979 0.042803 0
1.30261 0.711035 0.045785 0
1.31263 0.714891 0.0488673 0
1.32265 0.718545 0.05205 0
1.33267 0.721999 0.0553331 0
1.34269 0.725252 0.0587166 0
1.35271 0.728304 0.0622006 0
1.36273 0.731156 0.0657849 0
1.37275 0.733806 0.0694696 0
1.38277 0.736256 0.0732547 0
1.39279 0.738505 0.0771403 0
1.40281 0.740553 0.0811262 0
1.41283 0.742401 0.0852125 0
1.42285 0.744047 0.0893992 0
1.43287 0.745493 0.0936864 0
1.44289 0.746738 0.0980739 0
1.45291 0.747782 0.102562 0
1.46293 0.748626 0.10715 0
1.47295 0.749268 0.111839 0
1.48297 0.74971 0.116628 0
1.49299 0.749951 0.121518 0
1.50301 0.749991 0.126508 0
1.51303 0.74983 0.131598 0
1.52305 0.749469 0.136789 0
1.53307 0.748907 0.14208 0
1.54309 0.748144 0.147471 0
1.55311 0.74718 0.152963 0
1.56313 0.746015 0.158556 0
1.57315 0.74465 0.164248 0
1.58317 0.743083 0.170041 0
1.59319 0.741316 0.175935 0
1.60321 0.739348 0.181929 0
1.61323 0.73718 0.188023 0
1.62325 0.73481 0.194218 0
1.63327 0.73224 0.200513 0
1.64329 0.729469 0.206909 0
1.65331 0.726497 0.213405 0
1.66333 0.723324 0.220001 0
1.67335 0.719951 0.226698 0
1.68337 0.716377 0.233495 0
1.69339 0.712602 0.240393 0
1.70341 0.708626 0.247391 0
1.71343 0.704449 0.254489 0
1.72345 0.700071 0.261688 0
1.73347 0.695493 0.268987 0
1.74349 0.690714 0.276386 0
1.75351 0.685734 0.283886 0
1.76353 0.680553 0.291487 0
1.77355 0.675172 0.299188 0
1.78357 0.66959 0.306989 0
1.79359 0.663807 0.31489 0
1.80361 0.657823 0.322892 0
1.81363 0.651638 0.330995 0
1.82365 0.645252 0.339197 0
1.83367 0.638666 0.347501 0
1.84369 0.631879 0.355904 0
1.85371 0.624891 0.364408 0
1.86373 0.617702 0.373013 0
1.87375 0.610313 0.381717 0
1.88377 0.602722 0.390523 0
1.89379 0.594931 0.399428 0
1.90381 0.586939 0.408434 0
1.91383 0.578747 0.41754 0
1.92385 0.570353 0.426747 0
1.93387 0.561759 0.436054 0
1.94389 0.552964 0.445462 0
1.95391 0.543968 0.45497 0
1.96393 0.534771 0.464578 0
1.97395 0.525373 0.474287 0
1.98397 0.515775 0.484096 0
1.99399 0.505976 0.494006 0
2.00401 0.496 0.503992 8.0321e-06
2.01403 0.48607 0.513831 9.83932e-05
2.02405 0.476241 0.52347 0.000289155
2.03407 0.466512 0.532907 0.000580319
2.04409 0.456884 0.542144 0.000971884
2.05411 0.447356 0.551181 0.00146385
2.06413 0.437928 0.560016 0.00205622
2.07415 0.428601 0.56865 0.00274898
2.08417 0.419374 0.577084 0.00354215
2.09419 0.410247 0.585317 0.00443573
2.10421 0.401221 0.593349 0.0054297
2.11423 0.392296 0.60118 0.00652407
2.12425 0.38347 0.608811 0.00771884
2.13427 0.374745 0.61624 0.00901402
2.14429 0.366121 0.623469 0.0104096
2.15431 0.357597 0.630497 0.0119056
2.16433 0.349173 0.637325 0.013502
2.17435 0.34085 0.643951 0.0151987
2.18437 0.332627 0.650377 0.0169959
2.19439 0.324505 0.656602 0.0188935
2.20441 0.316483 0.662626 0.0208915
2.21443 0.308561 0.668449 0.0229899
2.22445 0.30074 0.674072 0.0251887
2.23447 0.293019 0.679493 0.0274878
2.24449 0.285398 0.684714 0.0298874
2.25451 0.277878 0.689734 0.0323874
2.26453 0.270459 0.694553 0.0349878
2.27455 0.26314 0.699172 0.0376886
2.28457 0.255921 0.70359 0.0404898
2.29459 0.248802 0.707806 0.0433914
2.30461 0.241784 0.711822 0.0463934
2.31463 0.234867 0.715638 0.0494958
2.32465 0.228049 0.719252 0.0526986
2.33467 0.221332 0.722666 0.0560018
2.34469 0.214716 0.725879 0.0594054
2.35471 0.2082 0.728891 0.0629094
2.36473 0.201784 0.731702 0.0665138
2.37475 0.195469 0.734312 0.0702186
2.38477 0.189254 0.736722 0.0740238
2.39479 0.18314 0.738931 0.0779294
2.40481 0.177126 0.740939 0.0819354
2.41483 0.171212 0.742746 0.0860418
2.42485 0.165399 0.744352 0.0902486
2.43487 0.159686 0.745758 0.0945558
2.44489 0.154074 0.746963 0.0989635
2.45491 0.148562 0.747967 0.103471
2.46493 0.14315 0.74877 0.10808
2.47495 0.137839 0.749372 0.112789
2.48497 0.132628 0.749774 0.117598
2.49499 0.127518 0.749975 0.122508
2.50501 0.122508 0.749975 0.127518
2.51503 0.117598 0.749774 0.132628
2.52505 0.112789 0.749372 0.137839
2.53507 0.10808 0.74877 0.14315
2.54509 0.103471 0.747967 0.148562
2.55511 0.0989635 0.746963 0.154074
2.56513 0.0945558 0.745758 0.159686
2.57515 0.0902486 0.744352 0.165399
2.58517 0.0860418 0.742746 0.171212
2.59519 0.0819354 0.740939 0.177126
2.60521 0.0779294 0.738931 0.18314
2.61523 0.0740238 0.736722 0.189254
2.62525 0.0702186 0.734312 0.195469
2.63527 0.0665138 0.731702 0.201784
2.64529 0.0629094 0.728891 0.2082
2.65531 0.0594054 0.725879 0.214716
2.66533 0.0560018 0.722666 0.221332
2.67535 0.0526986 0.719252 0.228049
2.68537 0.0494958 0.715638 0.234867
2.69539 0.0463934 0.711822 0.241784
2.70541 0.0433914 0.707806 0.248802
2.71543 0.0404898 0.70359 0.255921
2.72545 0.0376886 0.699172 0.26314
2.73547 0.0349878 0.694553 0.270459
2.74549 0.0323874 0.689734 0.277878
2.75551 0.0298874 0.684714 0.285398
2.76553 0.0274878 0.679493 0.293019
2.77555 0.0251887 0.674072 0.30074
2.78557 0.0229899 0.668449 0.308561
2.79559 0.0208915 0.662626 0.316483
2.80561 0.0188935 0.656602 0.324505
2.81563 0.0169959 0.650377 0.332627
2.82565 0.0151987 0.643951 0.34085
2.83567 0.013502 0.637325 0.349173
2.84569 0.0119056 0.630497 0.357597
2.85571 0.0104096 0.623469 0.366121
2.86573 0.00901402 0.61624 0.374745
2.87575 0.00771884 0.608811 0.38347
2.88577 0.00652407 0.60118 0.392296
2.89579 0.0054297 0.593349 0.401221
2.90581 0.00443573 0.585317 0.410247
2.91583 0.00354215 0.577084 0.419374
2.92585 0.00274898 0.56865 0.428601
2.93587 0.00205622 0.560016 0.437928
2.94589 0.00146385 0.551181 0.447356
2.95591 0.000971884 0.542144 0.456884
2.96593 0.000580319 0.532907 0.466512
2.97595 0.000289155 0.52347 0.476241
2.98597 9.83932e-05 0.513831 0.48607
2.99599 8.0321e-06 0.503992 0.496
3.00601 0 0.494006 0.505976
3.01603 0 0.484096 0.515775
3.02605 0 0.474287 0.525373
3.03607 0 0.464578 0.534771
3.04609 0 0.45497 0.543968
3.05611 0 0.445462 0.552964
3.06613 0 0.436054 0.561759
3.07615 0 0.426747 0.570353
3.08617 0 0.41754 0.578747
3.09619 0 0.408434 0.586939
3.10621 0 0.399428 0.594931
3.11623 0 0.390523 0.602722
3.12625 0 0.381717 0.610313
3.13627 0 0.373013 0.617702
3.14629 0 0.364408 0.624891
3.15631 0 0.355904 0.631879
3.16633 0 0.347501 0.638666
3.17635 0 0.339197 0.645252
3.18637 0 0.330995 0.651638
3.19639 0 0.322892 0.657823
3.20641 0 0.31489 0.663807
3.21643 0 0.306989 0.66959
3.22645 0 0.299188 0.675172
3.23647 0 0.291487 0.680553
3.24649 0 0.283886 0.685734
3.25651 0 0.276386 0.690714
3.26653 0 0.268987 0.695493
3.27655 0 0.261688 0.700071
3.28657 0 0.254489 0.704449
3.29659 0 0.247391 0.708626
3.30661 0 0.240393 0.712602
3.31663 0 0.233495 0.716377
3.32665 0 0.226698 0.719951
3.33667 0 0.220001 0.723324
3.34669 0 0.213405 0.726497
3.35671 0 0.206909 0.729469
3.36673 0 0.200513 0.73224
3.37675 0 0.194218 0.73481
3.38677 0 0.188023 0.73718
3.39679 0 0.181929 0.739348
3.40681 0 0.175935 0.741316
3.41683 0 0.170041 0.743083
3.42685 0 0.164248 0.74465
3.43687 0 0.158556 0.746015
3.44689 0 0.152963 0.74718
3.45691 0 0.147471 0.748144
3.46693 0 0.14208 0.748907
3.47695 0 0.136789 0.749469
3.48697 0 0.131598 0.74983
3.49699 0 0.126508 0.749991
3.50701 0 0.121518 0.749951
3.51703 0 0.116628 0.74971
3.52705 0 0.111839 0.749268
3.53707 0 0.10715 0.748626
3.54709 0 0.102562 0.747782
3.55711 0 0.0980739 0.746738
3.56713 0 0.0936864 0.745493
3.57715 0 0.0893992 0.744047
3.58717 0 0.0852125 0.742401
3.59719 0 0.0811262 0.740553
3.60721 0 0.0771403 0.738505
3.61723 0 0.0732547 0.736256
3.62725 0 0.0694696 0.733806
3.63727 0 0.0657849 0.731156
3.64729 0 0.0622006 0.728304
3.65731 0 0.0587166 0.725252
3.66733 0 0.0553331 0.721999
3.67735 0 0.05205 0.718545
3.68737 0 0.0488673 0.714891
3.69739 0 0.045785 0.711035
3.70741 0 0.042803 0.706979
3.71743 0 0.0399215 0.702722
3.72745 0 0.0371404 0.698264
3.73747 0 0.0344597 0.693606
3.74749 0 0.0318794 0.688746
3.75752 0 0.0293995 0.683686
3.76754 0 0.02702 0.678425
3.77756 0 0.0247409 0.672963
3.78758 0 0.0225622 0.667301
3.7976 0 0.0204839 0.661437
3.80762 0 0.0185059 0.655373
3.81764 0 0.0166284 0.649108
3.82766 0 0.0148513 0.642642
3.83768 0 0.0131746 0.635975
3.8477 0 0.0115983 0.629108
3.85772 0 0.0101224 0.62204
3.86774 0 0.00874695 0.614771
3.87776 0 0.00747186 0.607301
3.88778 0 0.00629716 0.59963
3.8978 0 0.00522287 0.591759
3.90782 0 0.00424898 0.583686
3.91784 0 0.00337549 0.575413
3.92786 0 0.0026024 0.566939
3.93788 0 0.00192971 0.558265
3.9479 0 0.00135742 0.549389
3.95792 0 0.000885539 0.540313
3.96794 0 0.000514054 0.531036
3.97796 0 0.000242971 0.521558
3.98798 0 7.22889e-05 0.511879
3.998 0 2.00802e-06 0.502
4.00802 0 0 0.492016
4.01804 0 0 0.482127
4.02806 0 0 0.472337
4.03808 0 0 0.462649
4.0481 0 0 0.45306
4.05812 0 0 0.443573
4.06814 0 0 0.434185
4.07816 0 0 0.424898
4.08818 0 0 0.415711
4.0982 0 0 0.406625
4.10822 0 0 0.397639
4.11824 0 0 0.388753
4.12826 0 0 0.379968
4.13828 0 0 0.371284
4.1483 0 0 0.362699
4.15832 0 0 0.354215
4.16834 0 0 0.345832
4.17836 0 0 0.337549
4.18838 0 0 0.329366
4.1984 0 0 0.321284
4.20842 0 0 0.313302
4.21844 0 0 0.30542
4.22846 0 0 0.297639
4.23848 0 0 0.289959
4.2485 0 0 0.282378
4.25852 0 0 0.274898
4.26854 0 0 0.267519
4.27856 0 0 0.26024
4.28858 0 0 0.253061
4.2986 0 0 0.245983
4.30862 0 0 0.239005
4.31864 0 0 0.232128
4.32866 0 0 0.225351
4.33868 0 0 0.218674
4.3487 0 0 0.212098
4.35872 0 0 0.205622
4.36874 0 0 0.199246
4.37876 0 0 0.192971
4.38878 0 0 0.186796
4.3988 0 0 0.180722
4.40882 0 0 0.174748
4.41884 0 0 0.168875
4.42886 0 0 0.163102
4.43888 0 0 0.157429
4.4489 0 0 0.151857
4.45892 0 0 0.146385
4.46894 0 0 0.141013
4.47896 0 0 0.135742
4.48898 0 0 0.130572
4.499 0 0 0.125502
4.50902 0 0 0.120532
4.51904 0 0 0.115662
4.52906 0 0 0.110893
4.53908 0 0 0.106224
4.5491 0 0 0.101656
4.55912 0 0 0.0971884
4.56914 0 0 0.0928209
4.57916 0 0 0.0885539
4.58918 0 0 0.0843872
4.5992 0 0 0.080321
4.60922 0 0 0.0763551
4.61924 0 0 0.0724897
4.62926 0 0 0.0687246
4.63928 0 0 0.06506
4.6493 0 0 0.0614957
4.65932 0 0 0.0580319
4.66934 0 0 0.0546685
4.67936 0 0 0.0514054
4.68938 0 0 0.0482428
4.6994 0 0 0.0451805
4.70942 0 0 0.0422187
4.71944 0 0 0.0393573
4.72946 0 0 0.0365962
4.73948 0 0 0.0339356
4.7495 0 0 0.0313754
4.75952 0 0 0.0289155
4.76954 0 0 0.0265561
4.77956 0 0 0.0242971
4.78958 0 0 0.0221385
4.7996 0 0 0.0200802
4.80962 0 0 0.0181224
4.81964 0 0 0.016265
4.82966 0 0 0.014508
4.83968 0 0 0.0128514
4.8497 0 0 0.0112951
4.85972 0 0 0.00983932
4.86974 0 0 0.0084839
4.87976 0 0 0.00722889
4.88978 0 0 0.00607427
4.8998 0 0 0.00502006
4.90982 0 0 0.00406625
4.91984 0 0 0.00321284
4.92986 0 0 0.00245983
4.93988 0 0 0.00180722
4.9499 0 0 0.00125502
4.95992 0 0 0.00080321
4.96994 0 0 0.000451805
4.97996 0 0 0.000200802
4.98998 0 0 5.02006e-05
5 0 0 0
